label,pattern,attr,replace
odonata,Agrion anomalum,lower,Ischnura hastata
odonata,Agrion antennata,lower,Enallagma antennatum
odonata,Agrion antiquum,lower,Enallagma cyathigerum
odonata,Agrion apicalis,lower,Argia apicalis
odonata,Agrion aquisextanum,lower,Coenagrion caerulescens
odonata,Agrion armatum,lower,Coenagrion armatum
odonata,Agrion armatum,lower,Coenagrion armatum
odonata,Agrion asiaticum,lower,Ischnura asiatica
odonata,Agrion aspersum,lower,Enallagma aspersum
odonata,Agrion asteliae,lower,Megalagrion koelense
odonata,Agrion atrocyana,lower,Atrocalopteryx atrocyana
odonata,Agrion aurantiaca,lower,Ischnura pumilio
odonata,Agrion aurora,lower,Ischnura aurora
odonata,Agrion australis,lower,Argiolestes australis
odonata,Agrion barbara,lower,Lestes barbarus
odonata,Agrion bilineatum,lower,Coenagrion pulchellum
odonata,Agrion binotatum,lower,Argia tibialis
odonata,Agrion bipunctulatum,lower,Argia bipunctulata
odonata,Agrion bremii,lower,Erythromma viridulum
odonata,Agrion brightwelli,lower,Hetaerina brightwelli
odonata,Agrion brisbanense,lower,Austrocoenagrion lyelli
odonata,Agrion brunnea,lower,Enallagma cyathigerum
odonata,Agrion caerulescens,lower,Coenagrion caerulescens
odonata,Agrion caerulescens,lower,Coenagrion caerulescens
odonata,Agrion caerulescens,lower,Coenagrion caerulescens
odonata,Agrion caffrum,lower,Pseudagrion caffrum
odonata,Agrion calamorum,lower,Paracercion calamorum
odonata,Agrion calidum,lower,Argia calida
odonata,Agrion calliphya,lower,Megalagrion calliphya
odonata,Agrion canadense,lower,Ischnura verticalis
odonata,Agrion capillare,lower,Protoneura capillaris
odonata,Agrion capreolus,lower,Ischnura capreolus
odonata,Agrion cerinorubellum,lower,Ceriagrion cerinorubellum
odonata,Agrion cerinum,lower,Ceriagrion coromandelianum
odonata,Agrion charpentieri,lower,Enallagma cyathigerum
odonata,Agrion chloridion,lower,Erythromma najas
odonata,Agrion ciliata,lower,Sapho ciliata
odonata,Agrion cingillum,lower,Pseudagrion cingillum
odonata,Agrion cingulatum,lower,Austrolestes cingulatus
odonata,Agrion civile,lower,Enallagma civile
odonata,Agrion coecum,lower,Enallagma coecum
